frame_index,row_type,track_id,team_label,field_x_cm,field_y_cm,map_x,map_y,source_x,source_y
31,player,9,away,5712.4282,4853.0938,172.0438,156.1263,537.0,352.0
31,player,10,away,8879.3232,4712.9575,259.6613,152.0223,844.0,326.0
31,player,11,away,9314.4951,5908.8975,271.701,187.0463,1141.0,404.0
31,player,12,away,8497.6338,2294.166,249.1012,81.1863,595.0,246.0
31,player,13,away,8654.2373,3489.2917,253.4339,116.1864,690.5,278.0
31,player,14,home,10482.4365,3732.9321,304.0141,123.3216,928.0,263.0
31,player,15,away,11167.4258,3665.2859,322.9654,121.3405,1021.0,249.0
31,player,17,away,8365.291,7070.6953,245.4397,219.0,1239.0,527.0
32,player,4,away,5593.8672,2346.5388,168.7637,82.7201,425.5,275.0
32,player,6,home,8353.792,1380.978,245.1216,54.4429,539.0,228.0
32,player,7,away,5693.5229,6763.4805,171.5208,212.0734,684.0,462.0
32,player,8,home,-425.6048,4293.0762,14.0,139.7258,223.0,354.0
32,player,9,away,5599.4604,4889.1104,168.9184,157.1811,530.5,354.0
32,player,10,away,8849.7861,4727.6816,258.8441,152.4535,842.0,327.0
32,player,11,away,9269.4795,5931.2363,270.4556,187.7005,1136.5,406.0
32,player,12,away,8403.7363,2332.2561,246.5034,82.3018,590.5,248.0
32,player,13,away,8588.2715,3527.4241,251.6088,117.3031,687.5,280.0
32,player,14,home,10399.0801,3751.8298,301.7079,123.875,919.0,265.0
32,player,15,away,11138.4844,3677.7729,322.1647,121.7062,1018.5,250.0
32,player,17,away,8332.0352,7082.7476,244.5196,219.0,1233.5,528.0
33,player,4,away,5478.166,2350.74,165.5626,82.8431,420.0,276.0
33,player,6,home,8251.1309,1372.0536,242.2813,54.1816,532.5,229.0
33,player,7,away,5634.9595,6806.3398,169.9005,213.3285,681.5,465.0
33,player,9,away,5491.8164,4926.0293,165.9403,158.2623,524.5,356.0
33,player,10,away,8800.3467,4758.7393,257.4763,153.3631,839.5,329.0
33,player,11,away,9239.167,5942.4531,269.617,188.029,1132.5,407.0
33,player,12,away,8338.5947,2342.927,244.7011,82.6143,586.5,249.0
