frame_index,row_type,track_id,team_label,field_x_cm,field_y_cm,map_x,map_y,source_x,source_y
29,player,11,away,4690.0503,5514.2578,86.5583,106.4689,379.0,193.0
30,player,4,home,4501.2549,5298.5366,83.396,102.6167,328.0,154.0
30,player,6,away,6062.1162,691.0349,109.5404,20.3399,592.0,115.0
30,player,7,home,5345.3853,2117.6475,97.5352,45.8151,407.0,100.0
30,player,8,away,5060.478,3515.7097,92.763,70.7805,396.0,138.0
30,player,9,away,4125.2451,5644.4521,77.0979,108.7938,198.5,137.0
30,player,10,home,5193.0449,2270.9038,94.9835,48.5519,342.0,84.0
31,player,4,home,4492.7119,5318.042,83.2529,102.965,326.5,154.0
31,player,6,away,6054.8501,689.7476,109.4187,20.3169,590.5,114.0
31,player,7,home,5350.4473,2077.8977,97.62,45.1053,406.0,98.0
31,player,8,away,5050.4604,3538.7827,92.5952,71.1925,394.0,138.0
31,player,9,away,4132.8804,5601.9863,77.2257,108.0355,196.5,136.0
31,player,10,home,5199.5527,2244.4216,95.0925,48.079,342.5,83.0
32,player,4,home,4484.1753,5337.5342,83.1099,103.3131,325.0,154.0
32,player,5,home,4567.8818,7456.6499,84.512,133.0,438.5,190.0
32,player,6,away,6044.9717,677.2441,109.2533,20.0936,588.5,112.0
32,player,7,home,5352.9253,2058.4382,97.6615,44.7578,405.5,97.0
32,player,8,away,5040.4512,3561.8374,92.4276,71.6042,392.0,138.0
32,player,9,away,4161.165,5488.4072,77.6995,106.0073,195.5,134.0
32,player,10,home,5209.0942,2200.0051,95.2523,47.2858,342.5,81.0
33,player,4,home,4494.9688,5276.5571,83.2907,102.2242,324.0,153.0
33,player,5,home,4575.1665,7331.2222,84.634,133.0,436.5,189.0
33,player,6,away,6036.3779,697.2249,109.1093,20.4504,586.5,112.0
33,player,7,home,5353.5605,2043.4709,97.6721,44.4906,404.5,96.0
33,player,8,away,5044.3584,3526.5208,92.493,70.9736,391.0,137.0
33,player,9,away,4170.4858,5443.3931,77.8556,105.2034,194.0,133.0
33,player,10,home,5213.7769,2178.2046,95.3308,46.8965,342.5,80.0
34,player,4,home,4505.5225,5216.936,83.4675,101.1596,323.0,152.0
34,player,5,home,4565.3955,7352.6626,84.4704,133.0,435.5,189.0
34,player,6,away,6025.2393,705.8239,108.9228,20.604,584.0,111.0
34,player,7,home,5354.1865,2028.7113,97.6826,44.227,403.5,95.0
34,player,8,away,5045.7373,3497.5388,92.5161,70.4561,389.5,136.0
34,player,9,away,4195.1797,5340.6387,78.2693,103.3685,192.5,131.0
34,player,10,home,5220.0024,2152.9236,95.435,46.4451,343.0,79.0
35,player,4,home,4499.9561,5229.6616,83.3743,101.3868,322.0,152.0
35,player,5,home,4555.6328,7374.0859,84.3068,133.0,434.5,189.0
35,player,6,away,6016.0669,693.3696,108.7691,20.3816,582.0,109.0
35,player,7,home,5356.5879,2009.9883,97.7228,43.8926,403.0,94.0
35,player,8,away,5044.6592,3474.7175,92.498,70.0485,387.5,135.0
35,player,9,away,4221.1694,5236.4683,78.7046,101.5084,191.5,129.0
35,player,10,home,5232.2305,2103.2637,95.6399,45.5583,344.0,77.0
36,player,4,home,4507.5835,5177.5229,83.502,100.4558,320.5,151.0
36,player,5,home,4541.0029,7406.1895,84.0618,133.0,433.0,189.0
36,player,6,away,6009.5107,692.1252,108.6593,20.3594,580.5,108.0
36,player,7,home,5363.0552,1969.1844,97.8312,43.164,402.5,92.0
36,player,8,away,5054.4878,3402.8567,92.6627,68.7653,386.0,133.0
36,player,9,away,4231.6997,5190.6465,78.881,100.6901,190.5,128.0
36,player,10,home,5236.6641,2082.5586,95.7141,45.1885,344.0,76.0
37,player,4,home,4517.7671,5120.2959,83.6726,99.4339,319.5,150.0
37,player,5,home,4548.6587,7284.353,84.19,133.0,431.0,188.0
37,player,6,away,6005.1187,686.1016,108.5857,20.2518,579.5,107.0
37,player,7,home,5365.3491,1951.2336,97.8696,42.8435,402.0,91.0
37,player,8,away,5044.9487,3424.8752,92.5029,69.1585,384.0,133.0
37,player,9,away,4258.5195,5086.7627,79.3302,98.835,190.0,126.0
37,player,10,home,5244.1709,2054.772,95.8399,44.6924,345.0,75.0
38,player,4,home,4540.1514,5003.3838,84.0475,97.3461,318.0,148.0
38,player,5,home,4502.0742,7491.6133,83.4097,133.0,429.0,189.0
38,player,6,away,5996.5352,674.3308,108.442,20.0416,577.5,105.0
38,player,7,home,5365.8755,1937.5828,97.8784,42.5997,401.0,90.0
38,player,8,away,5035.417,3446.877,92.3432,69.5514,382.0,133.0
38,player,9,away,4282.3931,4991.0732,79.7301,97.1263,189.0,124.0
38,player,10,home,5248.4824,2034.5953,95.9121,44.3321,345.0,74.0
39,player,4,home,4547.0298,4955.8491,84.1627,96.4973,316.5,147.0
39,player,5,home,4510.4741,7368.3057,83.5504,133.0,427.0,188.0
39,player,6,away,5988.4219,693.2311,108.3061,20.3791,575.5,105.0
39,player,7,home,5369.8472,1916.0425,97.9449,42.215,401.0,89.0
39,player,8,away,5034.4673,3425.1841,92.3273,69.164,380.0,132.0
39,player,9,away,4289.9375,4953.9004,79.8565,96.4625,187.5,123.0
39,player,10,home,5252.7432,2014.6555,95.9834,43.976,345.0,73.0
40,player,4,home,4462.3857,5402.6919,82.745,104.4766,315.0,146.0
40,player,6,away,5988.2476,967.265,108.3031,25.2726,574.0,104.0
40,player,7,home,5308.6338,2191.2642,96.9196,47.1297,400.0,87.0
40,player,8,away,4942.6782,3897.3726,90.7899,77.5959,378.0,131.0
40,player,9,away,4258.5059,5121.355,79.33,99.4528,186.0,121.0
40,player,10,home,5191.0962,2247.7139,94.9509,48.1377,344.5,71.0
41,player,4,home,4469.5635,5350.8018,82.8652,103.55,313.5,145.0
41,player,6,away,5980.9976,943.4848,108.1817,24.8479,572.5,102.0
41,player,7,home,5311.0645,2171.2756,96.9603,46.7728,399.5,86.0
